Category,SubCategory,Title,Original Price,Discount Price,Discount,Seller Name,Number of Ratings,Positive Seller Ratings,Ship On Time,Chat Response Rate,Delivery Type,Cash On Delivery,Flagship Store
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Fashionable Tangail tat Half Silk Flat Color Chumki Saree for Women,1700,247,85,LAL SAREE,437,74,0,96,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Tangail halfsilk muslin than saree for women (all colour),1000,241,76,Ashraf Fashion (TAN),1142,88,0,95,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Unstitched Cotton Screen Printed Salwar Kameez For Women 3 Pice Dress,1099,447,59,Niluma Fashion,274,84,0,99,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Saree combopack Woman,1450,643,56,##xliV2JA7$$,455,87,0,98,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,"Tangail Halfsilk Chumki Saree for Women in All Colors. (Please Inbox Me for Any Color) - Stylish, Fashionable, and Unique Ethnic Dress",2650,244,91,T-Fashion (TAN),245,88,0,96,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New Collection Pakistani Laser cut Shalwar Kameez for women,429,371,14,Sarif Collection,441,82,0,100,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Unstitched Cotton Screen Printed Shalwar Kameez For Women 3 Piece Dress,999,450,55,Jannat Boutiques,456,85,0,100,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Japani Silk Saree for Women - Sari - শাড়ি,1599,327,80,Babu Fashion BD,303,80,0,100,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Fish Cut Saree Shapewear Petticoat for Women.,380,151,60,Madina Shopping Centre LLC,237,88,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Stylish And Fashionable Women Kurtis Readymade Women Kurtis new Stylish Printed Women Kurtis One Pieces,400,267,33,NHB SHOP,196,84,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,মেয়েদের জন্য শাড়ীর সাথে পরার জন্য আকর্ষণীয় শেপওয়ার ফিশকাত পেটিকোট।।,165,160,3,Utsob fashion & Rumaisha fashion,351,84,0,75,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Tangail Half Silk Saree for Women - Handwoven Sari,2100,202,90,Ashraf Fashion (TAN),222,88,0,95,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Japani Soft Silk Sharee For Women - Sari - Saree - শাড়ি - শাড়ি,1699,340,80,STYLE BEAUTY,258,87,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Tangail Halfsilk Chumki Saree For Woman - Indulge In Traditional Elegance With This Tangail Halfsilk Chumki Saree Designed For Women,1000,246,75,Fantasy Saree (TAN),53,0,0,97,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New Readymade Kurtis Stylish Hot Kurtis For Women Long Linen Kurtis One Piece - Dress For Girls - 1 Pice Dress,350,248,29,NHB SHOP,103,84,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Red & Golden Combnation 12 Hand Halfsilk Saree for Women - Sari,2000,189,91,Naz Gallery (TAN),175,85,0,92,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Black Half Silk Tangail Tat Saree Without Blouse Piece For Women - Sari,2009,174,91,Ashraf Fashion (TAN),214,88,0,95,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New exclusive designed Linen Screen Print Poppon 3piece For Stylish Women,1399,479,66,Laam Boutiques,283,82,0,100,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Indispensable -Quality And Durablity -Half silk afsan print saree for women Tangail Saree- Innovative Preferble - Low Hassle and Maintanance,650,490,25,RajLaxmi (TAN),141,82,0,98,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Cotton Sharee Shapewear Fish cut Petticoat Best Qualityfull Good Stitching for woman,380,160,58,K. M. ORNA HOUSE,171,87,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Indian New Stylish Exclushive Collection Weatless Goergett Computer Ambroydary Work Three Piece Salower Kameez For Women,500,480,4,JK store.,78,74,0,98,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Exclusive Design Tangail Skin Print Saree Without Blouse PieceForWomen,1550,509,67,Jahangir Textile (TAN),60,92,0,70,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Fashionable Halfsilk Chumki Saree for Womens-All color - Sari,2590,244,91,Ashraf Fashion (TAN),302,88,0,95,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,merun color tangail half silk Nokshi paire Saree for Women by tangail sharee shopping,1700,520,69,Tangail Sharee Shopping (TAN),79,87,0,94,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Blue color tangail half silk Nokshi Saree for Women by tangail sharee shopping,1750,500,71,Tangail Sharee Shopping (TAN),44,87,0,94,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,"Ready to Wear Stylish, Luxurious and Comfortable Linen Kurti for Women",350,247,29,NHB SHOP,518,84,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New Exclushive Collection 100% High Qualitiey Deshi Tat Three Piece [3pc] dress For Women,1400,324,77,Kolpona shpe,151,78,0,99,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Unstitched Cotton Screen Printed Salwar Kameez For Women - 3 Pice Dress,1399,437,69,Rong Tuli Shop,290,84,0,100,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Fashionable Halfsilk Cutwork Saree For Women (All Colour),1550,545,65,Aboni Shareez,80,90,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Soft silk Saree For Women Without Blouse Pieces -Japani Silk Saree,1430,586,59,Sharee Choice B.D,80,0,0,98,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Premium Quality - Multi Colour new Trendz Fashionable readymade shalwar kameez 3 pice dress for girls - Trend and Need full,1590,480,70,FASHION HUB.,25,78,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Joypuri Cotton Three-Piece Salwar Kameez for Women - Unstitched Ethnic Dress,750,528,30,Anisha Fashion Gallery,705,85,0,93,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New Exclusive Designed High Quality Chunri Screen Print Gown 1 Piece Long Kurti For Stylish Women / Girls - Tops For Girls,999,293,71,Famous Fashion,31,78,0,60,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Tangail halfsilk plus plus saree for woman,1200,328,73,Ashraf Fashion (TAN),525,88,0,95,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Soft Silk Strawberry Katan Saree For Women Without Blouse Pieces -Japani Silk Saree,1850,577,69,Sharee Choice B.D,61,0,0,98,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New Exclusive designed 1piece long koti long koti For Stylish Women Girls,999,402,60,Unique Fashion(RH),39,81,0,100,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Exclusive Afghan Stitch and Screen Print Sarees for Women - Ethnic and Stylish,700,543,22,Aksha Fashion Zone,173,82,0,84,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New Pakistane Exclushive Collection High Qualitiey Digital Print Unstitched Salwar Kameez Cotton 3 Piece for women,1550,369,76,Shijan Garments,39,0,0,92,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Black and White Cotton Dhupian Check Sari (Tangaili Dhupian Sari),1200,234,80,Tusar Fashion (TAN),1013,90,0,96,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New Exclushive Collection High Qualitiey Cotton Printed Three Piece For Women - 3 Pice Dress - Dress For Girls - 3 Pice Dress,1600,543,66,JK store.,29,74,0,98,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,"Exclusive Design Tat Made Katan Saree for Women- Trendy Comfortable,Simple To Use And Maintain - Top Quality",2000,635,68,Tati Hut (TAN),23,0,0,96,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Red Color Traditional Jamdani Saree For Women,1300,470,64,u9qYAM3h,72,91,0,50,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Exclusive Tangail Multi Color Half Silk Chumki Exclusive High Quality Comfortable Saree Without Blouse Piece For Women - A Versatile Addition,1200,287,76,Online Saree Bazar,183,88,0,0,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Fashionable Trendy Exclusive Half Silk Chumki Saree/sari/sharee/shari/sarii for Women,1000,320,68,Girls Fashion (TAN),44,91,0,96,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Exclusive Design Half Silk Tangail Tat Flat Color Chumki Saree For Women By Dream Treasure(Tan) - Sari - শাড়ি - Saree For Women,2550,256,90,Dream Treasure,64,91,0,100,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,tangail halfsilk golden saree for woman all colour,1400,169,88,Naz Gallery (TAN),123,85,0,92,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Attractive shapewear fishcut petticoat for girls to wear with sarees by TopsCorner,299,164,45,Tops Corner,25,75,0,96,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Fashionable Tangail Tat Trendy Afsan Print Suti / Cotton Saree for Women,2000,500,75,Toa Fashion House (TAN),38,0,0,100,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Petticoat for women Sharee Shapewear,350,156,55,STAR 24 BD,15,79,0,96,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New Exclusive 1piece long koti long koti Stylish Girls,1499,450,70,Niluma Fashion,42,84,0,99,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Indispensable -Quality And Durablity -Tangail halfsilk afsan print saree for women- Innovative Remarkable - Disclose Styles & Luxe,999,499,50,SHAREE BD (TAN),31,70,0,96,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,EXclusive Fashionable Trendy Half Silk Chumki Tangail Sharee for Women,600,292,51,Bongo Cloths (TAN),22,0,0,98,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Unstitched Cotton Screen Printed Salwar Kameez for Women Cotton 3 pcs Dress,1350,365,73,Shijan Garments,36,0,0,92,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Marvelous High Quality Joba Par Saree | Luxury Stylish Glorious Design Saree (Sharee) - Exclusive & Best Quality Tangail Tat Shari,1999,530,73,Madhobilota Collection,22,84,0,100,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Tangail Tat Saree: Exclusive Noyontara Par/Plus Par Design for Women (Tan) - Sari/Sharee/ শাড়ি - Timeless Tradition Redefined,1600,332,79,Tangail Sari Collection (TAN),58,89,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Fashionable Tangail Tat Half Silk Chumki Saree for Women,1200,300,75,Tangail Saree Collections,35,92,0,97,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Indispensable -Quality And Durablity -Tangail halfsilk Chumki saree for women all colour- Innovative Qualityful - Easy To care and Longive,1000,244,76,Ashraf Fashion (TAN),99,88,0,95,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New Exclusive marvelous Shari treditonal katan Sari for women's without blouse pice - শাড়ি - Comfortable saree for women,2058,607,71,Ayat Fashion Mart,54,87,0,95,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Fashionable Trendy Digital Print Tangail Sharee for Women,1200,490,59,TF Dot Com (TAN),20,0,0,97,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Dupiyen Halfsilk chek saree for women,1050,239,77,T-Fashion (TAN),379,88,0,96,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Jesan Super Shop Unready Shalwar Kameez For Stylish Women,450,390,13,Jesan Super Shop,134,87,0,100,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Unstitched Cotton Screen Printed Salwar Kameez For Women - 3 Piece Dress-Color Family: same as picture,1499,470,69,Niluma Fashion,69,84,0,99,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Tangail halfsilk muslin Than saree for women,1500,239,84,Ashraf Fashion (TAN),419,88,0,95,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New exclusive designed Linen Screen Print Gown Poppon Work 3piece long kurti dress For Stylish Women Girls,1599,557,65,Niluma Fashion,88,84,0,99,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New exclusive designed VIP Linen Screenprint Les Work 2 Piece For Stylish Women/Girls,999,523,48,Zaifa Collection,48,81,0,92,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Soft silk katan Saree For Women Without Blouse Pieces,1850,586,68,Sharee Choice B.D,35,0,0,98,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New Exclusive Cotton Unstitched Screen Print Fashionable and Comfortable Three Pics for Women,799,519,35,Aksha Fashion Zone,55,82,0,84,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Design Satkathan Saree of different colors for women with Tangail sarees Perfect for Women A Chic and Sustainable Fashion Choice,450,382,15,4x2vzl5k,171,92,0,100,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Tangail halfsilk plus pair saree for woman,2000,337,83,Show Off (TAN),53,79,0,96,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Tangail Halfsilk moslin than saree for woman,2000,247,88,Tusar Fashion (TAN),22,90,0,96,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Multicolor pure tangail half silk jamdani saree for women,1700,492,71,Jahangir Textile (TAN),170,92,0,70,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New Exclusive1 piece long kurti Gown long kurti For Stylish Women Girls,999,399,60,Laam Boutiques,520,82,0,100,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Readymade Round Stylish Fashionable Hot Kurti dress For Girls Long Pure Soft Linen (1 Pcs) ShadaMon Shop Boll Design,480,218,55,ShadaMon Dress Zone,149,86,0,93,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Indian Unstitched Organza Tissu Shalwar Kamiz Four Piece Party Dress For Women (4 Piece) - Dress For Girls - 3 Pice Dress,1200,445,63,Anika Boutiques,141,86,0,98,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Multicolor Jamdani Saree For Women Without Blouse Pieces,1850,489,74,Jannati Fashion SIR,29,0,0,66,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Tangail Tat Golden Par Saree for Women - All Color,1000,183,82,LAL SAREE,99,74,0,96,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Multicolor Cotton Check Saree For Women With Running Blouse Peice,850,550,35,TatGhor (TAN),141,93,0,93,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Japani Soft Silk Share for Women - Black - Sari - Saree - শাড়ি - Very Appealing - In line with current fashion trends,1599,340,79,One fashion ABC,110,88,0,100,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Fashionable Trendy Half Silk Chumki Tangail Sharee for Women,600,280,53,Glamour Fashion (TAN),26,81,0,96,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,sirajgonj Halffsik chumki saree for woman,1200,242,80,Bhushra Fashion (TAN),47,89,0,93,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Cotton Sharee Petticoat For Women,300,169,44,Madina Shopping Centre LLC,239,88,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Exclusive Half Silk Multi Color Hand Print Saree for Women,1250,715,43,Travelling Clothes,21,78,0,96,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Drape Yourself in a Screen Print Half Silk Saree for Women - A Fashionable Sari That's Very Comfortable and Easy to Clean.,2500,521,79,Nrisimha Sarees (TAN),50,82,0,97,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Soft Georgette Saree for Party or Program's,2400,823,66,Zylish Fashion,90,91,0,89,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Purple Jamdani Saree for Women - Sari - Saree - শাড়ি,2000,389,81,Trisha Toa Fashion (TAN),309,92,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Elegant & Stylish Tangail Tant Halfsilk Nakshi Par Saree For Women,1650,640,61,Aboni Shareez,10,90,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Black Color Tangail Half Silk Nokshi Saree For Women - Sari,1200,414,66,Defent Saree (TAN),17,0,0,97,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Tangail Halfsilk plus pair saree for woman,1300,315,76,Tusar Fashion (TAN),39,90,0,96,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New Exclusive designed 1piece long koti long koti For Stylish Women Girls,999,453,55,Sokh Fashion,29,82,0,100,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Indian net print Goj kapor 1Goj,150,73,51,Mayabi Fabric,31,97,0,100,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Moslin Than Saree For Womens Black Colour - শাড়ি,2000,241,88,Ashraf Fashion (TAN),79,88,0,95,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Handloom Chumki Saree For Women - Sari,1650,431,74,Aboni Shareez,328,90,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Exclusive Design Gorgeous Black Sikol Par Saree for Women By Dream Collection(TAN) Tangail Sari,3850,460,88,Dream Collection (TAN),19,90,0,100,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Baby Katan Shari - Child Katan - Baccader Katan Saree - Sisuder Tat Shari - Special Occasion Share - Tangail Katan Share - Gift Saree - Paka Rong - Festival Sarees - Holud er Sharees - 9 Hat Sari,549,339,38,Tat Clothe,155,88,0,100,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Block Print Three Piece For Women,1800,470,74,Sokh Fashion,172,82,0,100,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New Exclushive Collection High Qualitiey Cotton Printed Three Piece for women,570,533,6,JK store.,36,74,0,98,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Tangail Tat Multicolor Half Scen Print Saree for Women,1050,520,50,Gita Textile (TAN),11,80,0,100,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Trendy Classic Golden par Half Silk Tangail Saree For Women,300,167,44,Rainbow Gift Shop (TAN),9,0,0,100,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,"Exclusive designed Gown 1piece long kurti different koti, Gown long kurti For Stylish Women / Girls",1299,376,71,Jannat Boutiques,53,85,0,100,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Traditional Satt Kahon Shari For Women By Tangail - sari Collection(TAN) - শাড়ি -Marvelous Exclusive High Quality saree for women,2550,344,87,Tangail Sari Collection (TAN),81,89,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Fashionable Trendy Tangail Tat Half Silk with Golden Border Saree for Women,1000,171,83,Fantasy Saree (TAN),6,0,0,97,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Jamdani katan untainted 2 price for women,650,240,63,M Shop24,31,86,0,100,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Jamdani Katan 2 Piece Unstitched Drees Women and Girl,975,257,74,##y03iUmLk$$,36,78,0,100,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Exclusive Halfsilk Screen Print Saree For Women,1850,515,72,Aboni Shareez,49,90,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Unstitched Cotton Afsan Print Three Piece For Women,1850,543,71,Anisha Fashion Gallery,87,85,0,93,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Tangail halfsil than saree for woman,2000,218,89,Sena Nagar Shop (TAN),83,90,0,94,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Soft silk katan Saree For Women Without Blouse Pieces,1848,599,68,Femme'z Fashion,71,86,0,99,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New exclusive designed high quality Chunri Screen Print Gown 1piece long kurti For Stylish Women / Girls - Tops For Girls - Tops For Girls - Tops For Girls,999,288,71,Famous Fashion,8,78,0,60,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,"Latest Designed, High Quality Cotton Fabric, Exclusive, Fashionable, Stylish and Comfortable, Salwar Kameez for Women - Dress For Girls - 3 Pice Dress - Three Piece",1399,475,66,Rong Tuli Shop,60,84,0,100,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Soft silk katan  Saree For Women Without Blouse Pieces,1850,624,66,Jannati Fashion SIR,50,0,0,66,Standard Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Fashionable Trendy Exclusive and Comfortable 12 Haat Half Silk Chumki Saree for Women (No Blouse Piece with Saree),1000,320,68,Girls Fashion (TAN),14,91,0,96,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Nabanna- New Exclushive Collection High Qualitiey Cotton Printed Three Piece For Women - 3 Pice Dress,1200,494,59,N A B A N N A,17,72,0,93,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,Tradition With Tangail Half Silk Jamdani Marvelous Exclusive High Quality Comfortable And Long Saree For Women - Sari - শাড়ি - Shari,1850,485,74,Kataan Collection,81,88,0,98,Free Delivery,Cash on Delivery Available,No
Women's & Girls' Fashion,https://www.daraz.com.bd/womens-traditional-clothing/,New Exclusive Gown 1piece long kurti Gown long kurti For Stylish Women Girls,999,358,64,Sokh Fashion,59,82,0,100,Free Delivery,Cash on Delivery Available,No
