Category,SubCategory,Title,Original Price,Discount Price,Discount,Seller Name,Number of Ratings,Positive Seller Ratings,Ship On Time,Chat Response Rate,Delivery Type,Cash On Delivery,Flagship Store
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,5 Way Manual Treadmill,16500,15500,6,Gym Equipment BD,0,0,100,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,5in one way manual trademill,16500,16500,0,Gym Equipment BD,0,0,100,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,Treadmill - WNQ - F1-6000S,130000,82400,37,Tahsin Trading,0,87,0,66,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,Treadmill - Daily Youth - KL906SA,110000,75000,32,Tahsin Trading,0,87,0,66,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,Treadmill - WNQ - F1-6000S,130000,82400,37,Khilgaon Sports,0,89,0,100,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,Treadmill - WNQ - F1-6000A,124000,78700,37,ICON INTERNATIONAL,0,89,0,96,Standard Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,Luxurious Motorized Treadmill - Advantek - ADT 100 Made in Taiwan,60000,58500,2,Fitness Centre BD,0,83,0,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,Treadmill - Daily Youth - GT-3A,160000,100800,37,Tahsin Trading,0,87,0,66,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,Housefit Spiro 21i 2.75HP Motorized Treadmill,60000,60000,0,Gym Equipment BD,0,0,100,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,SPORTEK ST-2500 Semi Commercial Motorized Treadmill,99500,92000,8,Gym Equipment BD,0,0,100,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,Treadmill - Daily Youth - GT-3A,170000,100800,41,ICON INTERNATIONAL,0,89,0,96,Standard Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,Treadmill - DK-15AV - Black & White,60000,58000,3,Gym Equipment BD,0,0,100,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,Luxurious Motorized Treadmill Advantek ADT 850,80000,79000,1,Fitness Centre BD,0,83,0,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,3 Way Manual Treadmills + Combo Pack,12999,12999,0,BILLAL SPORTS,0,80,0,0,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,5 way Menual treadmill -,20500,19000,7,Sports House,0,82,0,99,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,Motorized Treadmill KL-902 With Massager,55000,47500,14,Fitness Centre BD,0,83,0,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,Treadmill - Daily Youth - KL-901-DC motor 2 hp {5 Year Warranty},45000,45000,0,BILLAL SPORTS,0,80,0,0,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/treadmills/,Treadmill - Dingkang - DK-15AW - Black & White,84000,54000,36,Tahsin Trading,0,87,0,66,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Sports Spinning Bike - Exercise Cycle,19000,16988,11,JJ FITNESS & SPORTS,110,85,0,85,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Fitness World BD - Mini Pedal Exercise Bike - 1 Pcs,4000,3650,9,Electro Express,0,90,0,0,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Badminton Racket Head Protective Sticker Multi-color Anti-friction Simple Disassembly Portable Bat Frame Line Tape Protector,120,80,33,Huilopker,0,85,100,99,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,EFIT-3.8D Exercise Cycle - Silver & Black,14500,9500,34,Sports 360,28,85,0,100,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Sports House - K3.8 Exercise Cycle,14500,10435,28,Sports House,61,82,0,99,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,K3.8D Belt Driven Exercise Cycle / Bikes Comfortable Seat - Black,12500,10201,18,Sports House,18,82,0,99,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,"SPINNER BILE -BLACK .USER CAPACITY 150KG,",22000,13446,39,Sports Vision,0,70,0,92,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,"Stay Active with the Mini Paddle Exercise Bike – Convenient Under-Table Exercise, Easy to Use and Clean, A Unique Choice",5000,3073,39,Body&Fitness,5,89,0,61,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Mini Exercise Cycle/Portable Folding Arm And Leg Pedal Exerciser With Digital Lcd Display Home Indoor Mini Exercise Bike Resistance Adjustable,5500,3311,40,Sports House,4,82,0,99,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,"Big Offer ,Spinner Bike ,USER CAPACITY 150KG,VERY CHEAP PRICE ,",20000,13715,31,Sports Vision,20,70,0,92,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,SAFTY KEY FOR MOTORIZED TREADMILL,1200,485,60,Sports Vision,0,70,0,92,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,badgeMini Exercise Cycle/Portable Folding Arm And Leg Pedal Exerciser With Digital Lcd Display Home Indoor Mini Exercise Bike Resistance Adjustable - Fitness Mart,3500,2882,18,Sports Vision,6,70,0,92,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Silicone Spray for Electric & Manual Treadmill - Best for Treadmill Belt - Certified for Treadmill Use - 1 Pcs,950,489,49,ADVANTEK,8,82,0,100,Standard Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Home Use Upright Bike - Konlega - K8317,17000,12406,27,Xuwei Fitness,6,0,0,60,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Fitness Equipments Dip Belt Weight Lifting Gym Body Waist Strength Training Power Building Dipping Chain Pull Up,3036,1515,50,BRADOO,0,86,100,96,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Solid Stainless Steel Flywheel - Spinning Bike,18000,15189,16,Sports 360,0,85,0,100,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Energie Fitness Spin Bike/ Transformer Spin Bike 20 Kg Flywheel - Citizen Sports,40000,31999,20,Citizen Sports,0,82,0,68,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Kpower K8.2KGat-3 Orbitrac Exercise Bike - Black and Silver,22500,18700,17,Sports House,12,82,0,99,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Magnetic Exercise Bike EFIT-504B- Navy Blue,14500,11092,24,Sports House,19,82,0,99,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Light-Commercial Steel Flywheel Spinning Bike,18000,15989,11,Sports 360,0,85,0,100,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Magnetic Bike Housefit Spiro max H7,18500,12739,31,JJ FITNESS & SPORTS,1,85,0,85,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Mini Exercise Bike Portable Pedal Exerciser Gym Fitness Leg Arm Training Adjustable Resistance with LCD Display for Women and Men - Fitness Mart,9500,6762,29,FITNESS MART,1,79,0,90,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Spinning Bike Solid Wheel-Lucky Star,34500,19500,43,Sports House,1,82,0,99,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Electric Slimming Facial Massager V-Face Trainer Jaw Exerciser Skin Lift EMS Face Pulse Muscle Stimulator With Electrode Pads,4209,2709,36,Docooler Store,0,0,100,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Digital Rowing Machine Counter Wireless Devices Monitor for Home,5244,3496,33,AMLESO,0,89,100,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,for LG Velvet Back Ring Holder Bracket Phone Case Cover Phon fashione TPU Soft Silicone Cases for LG Velvet LM-G910EMW LMG910EMW,2207,2164,2,YaYazzTeT,0,87,100,90,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Electric Slimming Facial Massager V-Face Trainer Jaw Exerciserx EMS Face Body Pulse Muscle Stimulator With Electrode Pads Newest,4171,2671,36,Docooler Store,0,0,100,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Jawline Exerciser V Face Facial Lifter Double Chin Remover Skin Care Firming Expression Exerciser Remove Masseter Muscle Line,2967,1966,34,ZerenPioant,0,78,100,55,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,15 kg Flywheel Spinning Bike - BEASTLYE,19000,16490,13,FITNESS MART,0,79,0,90,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Practical GYM Latin Dance Pilates Resistance Band Fitness Exercise Pull Strap Stretch Belt,2000,1667,17,Dream smuinz,0,79,100,66,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Men Student Basketball Shorts Men's Sport Suits Gym For Soccer Exercise Jogging Hiking Running Fitness Board Beach Short Pants 7,3312,2760,17,Dream smuinz,0,79,100,66,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,15 kg Flywheel Spinning Bike - BEASTLYE,18500,15263,17,Sports 360,0,85,0,100,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,K8738 Exercise Bike Foldable Magnetic Exercise Bike Indoor Cycling,22000,18400,16,K-POWER,0,94,0,0,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Baby Sports Motorcycle BMW licensed product 2-10 year baby,21500,18900,12,Taqwa Enterprises,0,80,0,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,GYM Stretching Auxiliary Pilates Fitness Exercise Pull Strap Multi-functional Resistance Band,2049,1707,17,Dream smuinz,0,79,100,66,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Men Student Basketball Shorts Men's Sport Suits Gym For Soccer Exercise Jogging Hiking Running Fitness Board Beach Short Pants 7,3312,2760,17,Dream smuinz,0,79,100,66,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,72pcs Reflective Mount Clip Tube Bike Wheel Spoke Reflector Bike Light gray 72 pcs,1394,1072,23,Happygarden,0,83,100,100,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Spinner Bike Jg ZB1 Enjoy Life,20000,18900,6,Fitness Gallery,0,80,0,100,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,"বাচ্চাদের মোটরসাইকেল Hp2, Double Battery,Key Start, Helmet Free",12900,10990,15,Taqwa Enterprises,0,80,0,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Commercial Transformer Spin Bike Flywheel 22 Kg,45000,33999,24,Asian Sky Shop Online,0,0,0,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Men Student Boy Basketball Shorts Men's Sport Gym For Soccer Exercise Jogging Hiking Running Fitness Board Beach Short Pants 07,3316,2763,17,Dream smuinz,0,79,100,66,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,"Monitor LCD with Professional, Easy to Install, Durable Counter for Stationary Bicycles, Bikes, , SM",3035,2168,29,Suntek,0,88,100,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,"Monitor LCD with Professional, Easy to Install, Durable Counter for Stationary Bicycles, Bikes, , SM",2315,1929,17,AMLESO,0,89,100,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,"Monitor LCD with Professional, Easy to Install, Durable Counter for Stationary Bicycles, Bikes, , AS",3111,2222,29,Suntek,0,88,100,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Efit-533F Magnetic Exercise Bike,14000,10900,22,New Fitness Zone,0,70,0,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,4X Exercise Bike Brake Pads Hairy Pad for Spinning Bike Brake Pads Bike Brake Group Replacement Part,1266,844,33,Super Super,0,86,100,100,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,4X Exercise Bike Brake Pads Hairy Pad for Spinning Bike Brake Pads Bike Brake Group Replacement Part,1266,844,33,BOQPKAW,0,86,100,100,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,"Monitor LCD with Professional, Easy to Install, Durable Counter for Stationary Bicycles, Bikes, , AS",2570,1977,23,AMLESO,0,89,100,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,4X Exercise Bike Brake Pads Hairy Pad for Spinning Bike Brake Pads Bike Brake Group Replacement Part,1266,844,33,Crown,0,87,100,100,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,10Pcs Pull Pin Spring Knob Parts for Fitness Equipment Pin Bike,3638,2218,39,Growment,0,87,100,100,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,LCD Monitor W/ Measurement for Computer Exercise Bike Indoor,2630,2023,23,Suntek,0,88,100,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Exercise Cycle EFIT 533F Black & Silver,12000,10900,9,Fitness Centre BD,0,83,0,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Exercise Cycle Efit 533F Black Evertop,15000,12000,20,New Fitness Zone,0,70,0,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Orbitrac Bike - KPower - K8.2GAT-3,32000,25600,20,ICON INTERNATIONAL,0,89,0,96,Standard Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Magnetic Bike - 509B,23000,18200,21,Regal Sports,0,89,0,98,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Orbitrac Bike - Lucky Stars - KPR42104,28000,22400,20,ICON INTERNATIONAL,0,89,0,96,Standard Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Orbitrac Bike - Lucky Stars - KPR464LT,32000,24000,25,Regal Sports,0,89,0,98,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Magnetic Spinning Bike - 1107,28000,23000,18,Regal Sports,0,89,0,98,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Orbitrac Bike - Lucky Stars - KPR42104,28000,22000,21,Regal Sports,0,89,0,98,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Transformer Cycle Exercise Resistant spinner bike Jg1106,40000,36000,10,Fitness Gallery,0,80,0,100,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Orbitrac Bike - Lucky Stars - KPR454LT,30000,23500,22,Regal Sports,0,89,0,98,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Gymost Upright EXERCISE Bike Exceed OMA ELITE B30,75000,71000,5,Fitness Gallery,0,80,0,100,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Magnetic Bike - Life Fit/Evertop - LF-621B,27000,19900,26,Regal Sports,0,89,0,98,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Orbitrac Bike - KPower - K8.2GAT-3,32000,25600,20,FITNESS LIFE,0,0,100,100,Standard Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Orbitrac Bike - Lucky Stars - KPR4011A,24400,19520,20,ICON INTERNATIONAL,0,89,0,96,Standard Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Magnetic Bike - Life Fit/Evertop - LF-504B,17000,12000,29,Regal Sports,0,89,0,98,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Bike - Kpower - K3.8D,15000,12000,20,Regal Sports,0,89,0,98,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Bike - Kpower - K3.8,17000,15000,12,Regal Sports,0,89,0,98,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Elliptical Cross Trainer JLL ST-500,55000,52000,5,Fitness Gallery,0,80,0,100,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Orbitrac Bike - Lucky Stars - KPR464LT,31000,24800,20,FITNESS LIFE,0,0,100,100,Standard Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Orbitrac Bike - Lucky Stars - KPR42104,28000,22400,20,Fitness Zone BD,0,90,0,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Orbitrac Bike - Lucky Stars - KPR4050F,29000,23200,20,Fitness Zone BD,0,90,0,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Orbitrac Bike - KPower - K8.2GAT-3,32000,25600,20,Khilgaon Sports,0,89,0,100,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Magnetic Spinning Bike - 1106,32000,27200,15,Khilgaon Sports,0,89,0,100,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Magnetic Exercise Bike - Life Fitness - 515B,18000,14400,20,ICON INTERNATIONAL,0,89,0,96,Standard Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Six Pack Care with Cycle - Black,9500,7500,21,Fitness World BD,0,77,0,54,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Orbitrac Bike - Lucky Stars - KPR4010B,23000,17000,26,Regal Sports,0,89,0,98,Free Delivery,Cash on Delivery Available,Yes
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Magnetic Spinning Bike - 1107,28000,23800,15,Fitness Zone BD,0,90,0,100,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Fitness World BD - Luxurious Inner Magnetic Upright Exercise Bike - Konlega Fitness - K8521,25000,19110,24,Fitness World BD,0,77,0,54,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Magnetic Bike - Life Fit/Evertop - LF-621B,25000,20000,20,Khilgaon Sports,0,89,0,100,Free Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Megnatic Exercise Bike / Upright Bike - K8317 (Big Size),18500,14499,22,Fitness World BD,0,77,0,54,Standard Delivery,Cash on Delivery Available,No
Sports & Outdoors,https://www.daraz.com.bd/exercise-bikes/?spm=a2a0e.searchlistcategory.cate_11.3.300559ebo7FqU2,Mini Exercise Cycle/Portable Folding Arm And Leg Pedal Exerciser With Digital Lcd Display Home Indoor Mini Exercise Bike Resistance Adjustable,3500,3199,9,Fitness World BD,0,77,0,54,Standard Delivery,Cash on Delivery Available,No
